'id';'servings';'type';'log_date';'food';'user_id';'mood';'weight';'protein';'cals';'fat';'carbs'
'38953';'3';'snack';'2017-05-15 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'22';'motivated';'161';'10';'521';'31';'55'
'38954';'2';'breakfast';'2017-05-16 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'22';'amorous';'162';'6';'291';'10';'45'
'38955';'3';'dinner';'2017-05-16 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'22';'agitated';'162';'26';'262';'17';'0'
'38956';'2';'breakfast_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,COFFEE SUB,CRL GRAIN BEV,PDR,PREP W/ WHL MILK';'22';'grumpy';'162';'3';'65';'3';'6'
'38957';'1';'lunch';'2017-05-16 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH';'22';'motivated';'162';'10';'273';'13';'28'
'38958';'2';'lunch_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,CARB,LO CAL,OTHER THAN COLA OR PEPPER,WO/ CAFFEINE';'22';'sleepy';'162';'0';'0';'0';'0'
'38959';'2';'dinner_drink';'2017-05-16 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'22';'agitated';'162';'67';'385';'5';'18'
'38960';'2';'snack';'2017-05-16 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'22';'amorous';'162';'7';'583';'44';'45'
'38961';'3';'breakfast';'2017-05-17 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'22';'motivated';'170';'7';'278';'11';'40'
'38962';'1';'dinner';'2017-05-17 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'motivated';'170';'22';'139';'6';'0'
'38963';'1';'breakfast_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'amorous';'170';'3';'75';'3';'9'
'38964';'2';'lunch';'2017-05-17 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'22';'grumpy';'170';'12';'228';'9';'25'
'38965';'2';'lunch_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,CARB,PEPPER-TYPE,CONTAINS CAFFEINE';'22';'ambivalent';'170';'0';'41';'0';'10'
'38966';'2';'dinner_drink';'2017-05-17 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'22';'ambivalent';'170';'78';'352';'2';'6'
'38967';'1';'snack';'2017-05-17 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'22';'agitated';'170';'12';'382';'4';'78'
'38968';'3';'breakfast';'2017-05-18 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,HOMESTYLE';'22';'sleepy';'172';'7';'278';'11';'40'
'38969';'3';'dinner';'2017-05-18 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'22';'sleepy';'172';'5';'748';'81';'0'
'38970';'2';'breakfast_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,ALMOND MILK,UNSWTND,SHELF STABLE';'22';'agitated';'172';'1';'15';'1';'1'
'38971';'1';'lunch';'2017-05-18 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'22';'motivated';'172';'11';'250';'15';'17'
'38972';'2';'lunch_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'22';'sleepy';'172';'0';'43';'0';'11'
'38973';'2';'dinner_drink';'2017-05-18 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'22';'motivated';'172';'58';'359';'1';'29'
'38974';'3';'snack';'2017-05-18 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'22';'ambivalent';'172';'9';'495';'23';'64'
'38975';'2';'breakfast';'2017-05-19 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'22';'sleepy';'174';'7';'384';'6';'75'
'38976';'1';'dinner';'2017-05-19 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'22';'sleepy';'174';'19';'187';'12';'0'
'38977';'1';'breakfast_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'amorous';'174';'3';'88';'3';'12'
'38978';'1';'lunch';'2017-05-19 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH';'22';'grumpy';'174';'10';'273';'13';'28'
'38979';'2';'lunch_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'agitated';'174';'0';'20';'0';'5'
'38980';'2';'dinner_drink';'2017-05-19 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'22';'sleepy';'174';'3';'64';'2';'9'
'38981';'2';'snack';'2017-05-19 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'22';'sleepy';'174';'12';'382';'4';'78'
'38982';'2';'breakfast';'2017-05-20 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'22';'agitated';'165';'6';'291';'10';'45'
'38983';'2';'dinner';'2017-05-20 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'22';'motivated';'165';'19';'187';'12';'0'
'38984';'2';'breakfast_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'grumpy';'165';'3';'88';'3';'12'
'38985';'1';'lunch';'2017-05-20 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH';'22';'grumpy';'165';'10';'273';'13';'28'
'38986';'2';'lunch_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'ambivalent';'165';'0';'20';'0';'5'
'38987';'2';'dinner_drink';'2017-05-20 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'22';'amorous';'165';'58';'359';'1';'29'
'38988';'2';'snack';'2017-05-20 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'22';'agitated';'165';'9';'495';'23';'64'
'38989';'3';'breakfast';'2017-05-21 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'22';'sleepy';'174';'6';'265';'9';'42'
'38990';'2';'dinner';'2017-05-21 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'ambivalent';'174';'24';'121';'3';'0'
'38991';'3';'breakfast_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,COFFEE,READY TO DRK,VANILLA,LT,MILK BSD,SWTND';'22';'grumpy';'174';'2';'36';'1';'4'
'38992';'1';'lunch';'2017-05-21 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'22';'motivated';'174';'12';'228';'9';'25'
'38993';'2';'lunch_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'sleepy';'174';'0';'20';'0';'5'
'38994';'2';'dinner_drink';'2017-05-21 00:00:00.000000';'BEVERAGES,KELLOGG\'S SPL K20 PROT PDR';'22';'motivated';'174';'35';'380';'1';'58'
'38995';'2';'snack';'2017-05-21 00:00:00.000000';'CANDIES,REESE\'S BITES';'22';'ambivalent';'174';'11';'521';'30';'55'
'38996';'3';'breakfast';'2017-05-22 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'22';'sleepy';'165';'6';'197';'7';'35'
'38997';'1';'dinner';'2017-05-22 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'22';'ambivalent';'165';'26';'262';'17';'0'
'38998';'1';'breakfast_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'22';'ambivalent';'165';'3';'95';'3';'14'
'38999';'3';'lunch';'2017-05-22 00:00:00.000000';'MCDONALD\'S,BIG MAC';'22';'amorous';'165';'12';'257';'15';'20'
'39000';'1';'lunch_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,CARB,COLA,FAST-FOOD COLA';'22';'motivated';'165';'0';'37';'0';'10'
'39001';'1';'dinner_drink';'2017-05-22 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'22';'amorous';'165';'67';'385';'5';'18'
'39002';'3';'snack';'2017-05-22 00:00:00.000000';'SNACKS,POPCORN,OIL-POPPED,MICROWAVE,REG FLAVOR,NO TRANS FAT';'22';'ambivalent';'165';'7';'583';'44';'45'
'39003';'1';'breakfast';'2017-05-23 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'22';'sleepy';'167';'6';'265';'9';'42'
'39004';'1';'dinner';'2017-05-23 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'ambivalent';'167';'21';'123';'4';'0'
'39005';'2';'breakfast_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'22';'agitated';'167';'6';'49';'2';'2'
'39006';'1';'lunch';'2017-05-23 00:00:00.000000';'MCDONALD\'S,BIG MAC';'22';'sleepy';'167';'12';'257';'15';'20'
'39007';'2';'lunch_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'agitated';'167';'0';'20';'0';'5'
'39008';'2';'dinner_drink';'2017-05-23 00:00:00.000000';'BEVERAGES,KELLOGG\'S SPL K20 PROT PDR';'22';'ambivalent';'167';'35';'380';'1';'58'
'39009';'3';'snack';'2017-05-23 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'22';'motivated';'167';'9';'495';'23';'64'
'39010';'2';'breakfast';'2017-05-24 00:00:00.000000';'KELLOGG\'S,EGGO PROT,WAFFLES,HOMESTYLE';'22';'grumpy';'172';'11';'281';'10';'37'
'39011';'3';'dinner';'2017-05-24 00:00:00.000000';'BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8FAT,SEL,RAW';'22';'motivated';'172';'21';'208';'13';'0'
'39012';'3';'breakfast_drink';'2017-05-24 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'amorous';'172';'3';'88';'3';'12'
'39013';'2';'lunch';'2017-05-24 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'22';'sleepy';'172';'12';'228';'9';'25'
'39014';'1';'lunch_drink';'2017-05-24 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'22';'motivated';'172';'0';'18';'0';'4'
'39015';'1';'dinner_drink';'2017-05-24 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'22';'motivated';'172';'78';'352';'2';'6'
'39016';'2';'snack';'2017-05-24 00:00:00.000000';'CANDIES,REESE\'S BITES';'22';'grumpy';'172';'11';'521';'30';'55'
'39017';'3';'breakfast';'2017-05-25 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'22';'grumpy';'168';'6';'297';'10';'46'
'39018';'1';'dinner';'2017-05-25 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'motivated';'168';'24';'121';'3';'0'
'39019';'1';'breakfast_drink';'2017-05-25 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'22';'sleepy';'168';'3';'95';'3';'14'
'39020';'3';'lunch';'2017-05-25 00:00:00.000000';'MCDONALD\'S,BIG MAC';'22';'sleepy';'168';'12';'257';'15';'20'
'39021';'2';'lunch_drink';'2017-05-25 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'22';'ambivalent';'168';'0';'34';'0';'9'
'39022';'2';'dinner_drink';'2017-05-25 00:00:00.000000';'BEVERAGES,NUTRITIONAL SHAKE MIX,HI PROT,PDR';'22';'motivated';'168';'54';'392';'11';'20'
'39023';'3';'snack';'2017-05-25 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'22';'grumpy';'168';'10';'521';'31';'55'
'39024';'2';'breakfast';'2017-05-26 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'22';'motivated';'166';'7';'298';'10';'45'
'39025';'2';'dinner';'2017-05-26 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'22';'sleepy';'166';'19';'187';'12';'0'
'39026';'2';'breakfast_drink';'2017-05-26 00:00:00.000000';'BEVERAGES,ALMOND MILK,SWTND,VANILLA FLAVOR,RTD';'22';'amorous';'166';'0';'38';'1';'7'
'39027';'1';'lunch';'2017-05-26 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'22';'agitated';'166';'11';'250';'15';'17'
'39028';'1';'lunch_drink';'2017-05-26 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'ambivalent';'166';'0';'20';'0';'5'
'39029';'1';'dinner_drink';'2017-05-26 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'22';'agitated';'166';'7';'58';'3';'1'
'39030';'3';'snack';'2017-05-26 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'22';'sleepy';'166';'12';'382';'4';'78'
'39031';'2';'breakfast';'2017-05-27 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'22';'ambivalent';'160';'6';'265';'9';'42'
'39032';'3';'dinner';'2017-05-27 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'22';'grumpy';'160';'26';'262';'17';'0'
'39033';'1';'breakfast_drink';'2017-05-27 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'sleepy';'160';'3';'75';'3';'9'
'39034';'3';'lunch';'2017-05-27 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH';'22';'grumpy';'160';'12';'228';'9';'25'
'39035';'3';'lunch_drink';'2017-05-27 00:00:00.000000';'BEVERAGES,CARB,ORANGE';'22';'ambivalent';'160';'0';'48';'0';'12'
'39036';'2';'dinner_drink';'2017-05-27 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'22';'grumpy';'160';'7';'58';'3';'1'
'39037';'1';'snack';'2017-05-27 00:00:00.000000';'CANDIES,REESE\'S PIECES CANDY';'22';'motivated';'160';'12';'497';'25';'60'
'39038';'1';'breakfast';'2017-05-28 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CINN TOAST';'22';'amorous';'163';'6';'325';'12';'50'
'39039';'3';'dinner';'2017-05-28 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'motivated';'163';'21';'123';'4';'0'
'39040';'2';'breakfast_drink';'2017-05-28 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'22';'amorous';'163';'3';'95';'3';'14'
'39041';'1';'lunch';'2017-05-28 00:00:00.000000';'MCDONALD\'S,PREMIUM GRILLED CHICK CLUB SNDWCH';'22';'agitated';'163';'17';'221';'8';'20'
'39042';'2';'lunch_drink';'2017-05-28 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'grumpy';'163';'0';'20';'0';'5'
'39043';'3';'dinner_drink';'2017-05-28 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'22';'motivated';'163';'78';'352';'2';'6'
'39044';'1';'snack';'2017-05-28 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'22';'agitated';'163';'9';'495';'23';'64'
'39045';'3';'breakfast';'2017-05-29 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'22';'sleepy';'158';'6';'297';'10';'46'
'39046';'2';'dinner';'2017-05-29 00:00:00.000000';'BEEF,CHK,UND BL POT RST/STEAK,BNL,LN & FAT,0 FAT, SEL, RAW';'22';'grumpy';'158';'19';'187';'12';'0'
'39047';'3';'breakfast_drink';'2017-05-29 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'22';'amorous';'158';'4';'101';'2';'17'
'39048';'2';'lunch';'2017-05-29 00:00:00.000000';'MCDONALD\'S,BIG MAC';'22';'grumpy';'158';'12';'257';'15';'20'
'39049';'1';'lunch_drink';'2017-05-29 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'22';'agitated';'158';'0';'18';'0';'4'
'39050';'2';'dinner_drink';'2017-05-29 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'22';'grumpy';'158';'78';'352';'2';'6'
'39051';'1';'snack';'2017-05-29 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'22';'grumpy';'158';'9';'495';'23';'64'
'39052';'1';'breakfast';'2017-05-30 00:00:00.000000';'WAFFLES,CHOC CHIP,FRZ,RTH';'22';'motivated';'152';'6';'297';'10';'46'
'39053';'1';'dinner';'2017-05-30 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'22';'agitated';'152';'5';'748';'81';'0'
'39054';'1';'breakfast_drink';'2017-05-30 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'22';'agitated';'152';'6';'49';'2';'2'
'39055';'2';'lunch';'2017-05-30 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'22';'grumpy';'152';'11';'250';'15';'17'
'39056';'2';'lunch_drink';'2017-05-30 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'22';'amorous';'152';'0';'43';'0';'11'
'39057';'2';'dinner_drink';'2017-05-30 00:00:00.000000';'BEVERAGES,PROT PDR WHEY BSD';'22';'sleepy';'152';'78';'352';'2';'6'
'39058';'2';'snack';'2017-05-30 00:00:00.000000';'CANDIES,REESE\'S FAST BREAK,CANDY BAR';'22';'motivated';'152';'9';'495';'23';'64'
'39059';'3';'breakfast';'2017-05-31 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,STRAWBERRY';'22';'sleepy';'155';'6';'265';'9';'42'
'39060';'2';'dinner';'2017-05-31 00:00:00.000000';'BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'grumpy';'155';'22';'139';'6';'0'
'39061';'2';'breakfast_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'22';'amorous';'155';'4';'101';'2';'17'
'39062';'2';'lunch';'2017-05-31 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH';'22';'ambivalent';'155';'15';'244';'10';'25'
'39063';'3';'lunch_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,CARB,COLA,FAST-FOOD COLA';'22';'agitated';'155';'0';'37';'0';'10'
'39064';'1';'dinner_drink';'2017-05-31 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'22';'sleepy';'155';'3';'64';'2';'9'
'39065';'3';'snack';'2017-05-31 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'22';'grumpy';'155';'10';'521';'31';'55'
'39066';'2';'breakfast';'2017-06-01 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'22';'grumpy';'163';'6';'197';'7';'35'
'39067';'2';'dinner';'2017-06-01 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'22';'amorous';'163';'26';'262';'17';'0'
'39068';'2';'breakfast_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,CYTOSPORT,MUSCLE MILK,RTD';'22';'grumpy';'163';'6';'49';'2';'2'
'39069';'2';'lunch';'2017-06-01 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH';'22';'motivated';'163';'15';'244';'10';'25'
'39070';'2';'lunch_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,CARB,GRAPE SODA';'22';'sleepy';'163';'0';'43';'0';'11'
'39071';'1';'dinner_drink';'2017-06-01 00:00:00.000000';'BEVERAGES,ABBOTT,EAS WHEY PROT PDR';'22';'agitated';'163';'67';'385';'5';'18'
'39072';'3';'snack';'2017-06-01 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'22';'agitated';'163';'10';'521';'31';'55'
'39073';'1';'breakfast';'2017-06-02 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'22';'ambivalent';'154';'6';'291';'10';'45'
'39074';'1';'dinner';'2017-06-02 00:00:00.000000';'BEEF,TENDERLOIN,STEAK,LN & FAT,1/8 FAT,SEL,CKD,BRLD';'22';'grumpy';'154';'26';'262';'17';'0'
'39075';'2';'breakfast_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,CAROB-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'agitated';'154';'3';'75';'3';'9'
'39076';'2';'lunch';'2017-06-02 00:00:00.000000';'MCDONALD\'S,PREMIUM CRISPY CHICK CLUB SNDWCH';'22';'agitated';'154';'15';'250';'12';'23'
'39077';'1';'lunch_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,CARB,RED SUGAR,COLA,CONTAINS CAFFEINE & SWEETENERS';'22';'grumpy';'154';'0';'20';'0';'5'
'39078';'2';'dinner_drink';'2017-06-02 00:00:00.000000';'BEVERAGES,PROT PDR SOY BSD';'22';'agitated';'154';'56';'388';'6';'29'
'39079';'3';'snack';'2017-06-02 00:00:00.000000';'CEREALS RTE,GENERAL MILLS,REESE\'S PUFFS';'22';'sleepy';'154';'7';'413';'11';'76'
'39080';'2';'breakfast';'2017-06-03 00:00:00.000000';'KASHI,ORIGINAL WAFFLE';'22';'ambivalent';'148';'6';'197';'7';'35'
'39081';'2';'dinner';'2017-06-03 00:00:00.000000';'PORK,CURED,SALT PORK,RAW';'22';'motivated';'148';'5';'748';'81';'0'
'39082';'3';'breakfast_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'sleepy';'148';'3';'88';'3';'12'
'39083';'3';'lunch';'2017-06-03 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'22';'agitated';'148';'13';'234';'12';'21'
'39084';'2';'lunch_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,CARB,LIMEADE,HI CAFFEINE';'22';'amorous';'148';'0';'18';'0';'4'
'39085';'2';'dinner_drink';'2017-06-03 00:00:00.000000';'BEVERAGES,KELLOGG\'S,SPL K PROT SHAKE';'22';'ambivalent';'148';'3';'64';'2';'9'
'39086';'2';'snack';'2017-06-03 00:00:00.000000';'CANDIES,REESE\'S BITES';'22';'sleepy';'148';'11';'521';'30';'55'
'39087';'1';'breakfast';'2017-06-04 00:00:00.000000';'KELLOGG\'S,EGGO,WAFFLES,CHOC CHIP';'22';'sleepy';'149';'6';'291';'10';'45'
'39088';'1';'dinner';'2017-06-04 00:00:00.000000';'BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'sleepy';'149';'21';'123';'4';'0'
'39089';'2';'breakfast_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'amorous';'149';'3';'88';'3';'12'
'39090';'2';'lunch';'2017-06-04 00:00:00.000000';'MCDONALD\'S,MCCHICKEN SNDWCH (WITHOUT MAYONNAISE)';'22';'grumpy';'149';'11';'240';'8';'31'
'39091';'3';'lunch_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,CARB,GINGER ALE';'22';'sleepy';'149';'0';'34';'0';'9'
'39092';'1';'dinner_drink';'2017-06-04 00:00:00.000000';'BEVERAGES,SLIMFAST,MEAL REPLCMNT,HI PROT SHAKE,RTD,3-2-1';'22';'motivated';'149';'7';'58';'3';'1'
'39093';'2';'snack';'2017-06-04 00:00:00.000000';'SNACKS,POPCORN,AIR-POPPED (UNSALTED)';'22';'motivated';'149';'12';'382';'4';'78'
'39094';'2';'breakfast';'2017-06-05 00:00:00.000000';'WAFFLE,PLN,FRZ,RTH,MICROWAVE';'22';'motivated';'151';'7';'298';'10';'45'
'39095';'2';'dinner';'2017-06-05 00:00:00.000000';'BEEF,RND,TOP RND STEAK,BNLESS,LN,0 FAT,ALL GRDS,RAW';'22';'motivated';'151';'24';'121';'3';'0'
'39096';'2';'breakfast_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,STRAWBERRY-FLAVOR BEV MIX,PDR,PREP W/ WHL MILK';'22';'motivated';'151';'3';'88';'3';'12'
'39097';'2';'lunch';'2017-06-05 00:00:00.000000';'BURGER KING,WHOPPER,W/ CHS';'22';'agitated';'151';'11';'250';'15';'17'
'39098';'1';'lunch_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,CARB,LEMON-LIME SODA,NO CAFFEINE';'22';'sleepy';'151';'0';'41';'0';'10'
'39099';'2';'dinner_drink';'2017-06-05 00:00:00.000000';'BEVERAGES,EGGNOG-FLAVOR MIX,PDR,PREP W/ WHL MILK';'22';'sleepy';'151';'3';'95';'3';'14'
'39100';'2';'snack';'2017-06-05 00:00:00.000000';'CANDIES,HERSHEY,REESESTICKS CRISPY WAFERS,PNUT BUT,MILK CHOC';'22';'sleepy';'151';'10';'521';'31';'55'
'39101';'2';'breakfast';'2017-06-06 00:00:00.000000';'PANCAKES,PLN,LOFAT,DRY MIX,INCOMPLETE (INCLUDES BUTTERMILK)';'22';'ambivalent';'154';'7';'384';'6';'75'
'39102';'3';'dinner';'2017-06-06 00:00:00.000000';'PORK,CURED,HAM,FAT,BNLESS,UNHTD';'22';'motivated';'154';'8';'515';'53';'2'
'39103';'2';'breakfast_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,CHOC DRK,MILK & SOY BSD,READY TO DRK,FORT';'22';'motivated';'154';'4';'101';'2';'17'
'39104';'2';'lunch';'2017-06-06 00:00:00.000000';'MCDONALD\'S,BIG MAC (WITHOUT BIG MAC SAUCE)';'22';'sleepy';'154';'13';'234';'12';'21'
'39105';'2';'lunch_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,CARB,ROOT BEER';'22';'sleepy';'154';'0';'41';'0';'11'
'39106';'2';'dinner_drink';'2017-06-06 00:00:00.000000';'BEVERAGES,WHEY PROT PDR ISOLATE';'22';'amorous';'154';'58';'359';'1';'29'
